Frame:	Label:	Points:	Bounding Box ID:	Frame path: data1/boiled-egg/
632	person	(61,0,178,114)	1	632.jpg
633	pan	(189,80,68,107)	13	633.jpg
633	shell_egg	(59,208,20,21)	7	633.jpg
633	bowl	(56,113,45,40)	17	633.jpg
633	person	(54,0,189,114)	1	633.jpg
634	pan	(189,80,68,107)	13	634.jpg
634	shell_egg	(59,208,20,21)	7	634.jpg
634	bowl	(56,113,45,40)	17	634.jpg
634	person	(55,0,187,114)	1	634.jpg
635	pan	(189,80,68,107)	13	635.jpg
635	shell_egg	(59,208,20,21)	7	635.jpg
635	bowl	(56,113,45,40)	17	635.jpg
635	person	(54,0,185,114)	1	635.jpg
636	pan	(189,80,68,107)	13	636.jpg
636	shell_egg	(59,208,20,21)	7	636.jpg
636	bowl	(56,113,45,40)	17	636.jpg
636	person	(53,0,179,114)	1	636.jpg
637	pan	(189,80,68,107)	13	637.jpg
637	shell_egg	(59,208,20,21)	7	637.jpg
637	bowl	(56,113,45,40)	17	637.jpg
637	person	(49,0,176,114)	1	637.jpg
638	pan	(189,80,68,107)	13	638.jpg
638	shell_egg	(59,208,20,21)	7	638.jpg
638	bowl	(56,113,45,40)	17	638.jpg
638	person	(50,0,164,114)	1	638.jpg
639	pan	(189,80,68,107)	13	639.jpg
639	shell_egg	(59,208,20,21)	7	639.jpg
639	bowl	(56,113,45,40)	17	639.jpg
639	person	(48,0,157,114)	1	639.jpg
640	pan	(189,80,68,107)	13	640.jpg
640	shell_egg	(59,208,20,21)	7	640.jpg
640	bowl	(56,113,45,40)	17	640.jpg
640	person	(49,0,150,114)	1	640.jpg
641	pan	(189,80,68,107)	13	641.jpg
641	shell_egg	(59,208,20,21)	7	641.jpg
641	bowl	(56,113,45,40)	17	641.jpg
641	person	(48,0,148,114)	1	641.jpg
642	pan	(189,80,68,107)	13	642.jpg
642	shell_egg	(59,208,20,21)	7	642.jpg
642	bowl	(56,113,45,40)	17	642.jpg
642	person	(47,0,141,114)	1	642.jpg
643	pan	(189,80,68,107)	13	643.jpg
643	shell_egg	(59,208,20,21)	7	643.jpg
643	bowl	(56,113,45,40)	17	643.jpg
643	person	(46,0,141,114)	1	643.jpg
644	pan	(189,80,68,107)	13	644.jpg
644	shell_egg	(59,208,20,21)	7	644.jpg
644	bowl	(56,113,45,40)	17	644.jpg
644	person	(46,0,142,114)	1	644.jpg
645	pan	(189,80,68,107)	13	645.jpg
645	shell_egg	(59,208,20,21)	7	645.jpg
645	bowl	(56,113,45,40)	17	645.jpg
645	person	(51,0,137,114)	1	645.jpg
646	pan	(189,80,68,107)	13	646.jpg
646	shell_egg	(59,208,20,21)	7	646.jpg
646	bowl	(56,113,45,40)	17	646.jpg
646	person	(45,0,146,114)	1	646.jpg
647	pan	(189,80,68,107)	13	647.jpg
647	shell_egg	(59,208,20,21)	7	647.jpg
647	bowl	(56,113,45,40)	17	647.jpg
647	person	(48,0,146,114)	1	647.jpg
648	pan	(189,80,68,107)	13	648.jpg
648	shell_egg	(59,208,20,21)	7	648.jpg
648	bowl	(56,113,45,40)	17	648.jpg
648	person	(47,0,145,114)	1	648.jpg
649	shell_egg	(59,208,20,21)	7	649.jpg
649	bowl	(56,113,45,40)	17	649.jpg
649	pan	(189,80,68,107)	13	649.jpg
649	person	(49,0,143,114)	1	649.jpg
650	shell_egg	(59,208,20,21)	7	650.jpg
650	bowl	(56,113,45,40)	17	650.jpg
650	pan	(189,80,68,107)	13	650.jpg
650	person	(47,0,142,114)	1	650.jpg
651	shell_egg	(59,208,20,21)	7	651.jpg
651	bowl	(56,113,45,40)	17	651.jpg
651	pan	(189,80,68,107)	13	651.jpg
651	person	(50,0,138,114)	1	651.jpg
652	shell_egg	(59,208,20,21)	7	652.jpg
652	bowl	(56,113,45,40)	17	652.jpg
652	pan	(189,80,68,107)	13	652.jpg
652	person	(50,0,141,114)	1	652.jpg
653	shell_egg	(59,208,20,21)	7	653.jpg
653	bowl	(56,113,45,40)	17	653.jpg
653	pan	(189,80,68,107)	13	653.jpg
653	person	(45,0,143,114)	1	653.jpg
654	shell_egg	(59,208,20,21)	7	654.jpg
654	bowl	(56,113,45,40)	17	654.jpg
654	pan	(189,80,68,107)	13	654.jpg
654	person	(46,0,143,114)	1	654.jpg
655	shell_egg	(59,208,20,21)	7	655.jpg
655	bowl	(56,113,45,40)	17	655.jpg
655	pan	(189,80,68,107)	13	655.jpg
655	person	(45,0,142,114)	1	655.jpg
656	shell_egg	(59,208,20,21)	7	656.jpg
656	bowl	(56,113,45,40)	17	656.jpg
656	pan	(189,80,68,107)	13	656.jpg
656	person	(45,0,141,124)	1	656.jpg
657	shell_egg	(59,208,20,21)	7	657.jpg
657	bowl	(56,113,45,40)	17	657.jpg
657	pan	(189,80,68,107)	13	657.jpg
657	person	(41,0,145,132)	1	657.jpg
658	shell_egg	(59,208,20,21)	7	658.jpg
658	bowl	(56,113,45,40)	17	658.jpg
658	pan	(189,80,68,107)	13	658.jpg
658	person	(35,0,147,144)	1	658.jpg
659	shell_egg	(59,208,20,21)	7	659.jpg
659	bowl	(56,113,45,40)	17	659.jpg
659	pan	(189,80,68,107)	13	659.jpg
659	person	(35,0,143,157)	1	659.jpg
660	shell_egg	(59,208,20,21)	7	660.jpg
660	bowl	(56,113,45,40)	17	660.jpg
660	pan	(189,80,68,107)	13	660.jpg
660	person	(31,0,144,163)	1	660.jpg
661	shell_egg	(59,208,20,21)	7	661.jpg
661	bowl	(56,113,45,40)	17	661.jpg
661	pan	(189,80,68,107)	13	661.jpg
661	person	(27,0,146,176)	1	661.jpg
662	shell_egg	(59,208,20,21)	7	662.jpg
662	bowl	(56,113,45,40)	17	662.jpg
662	pan	(189,80,68,107)	13	662.jpg
662	person	(25,0,138,185)	1	662.jpg
663	shell_egg	(59,208,20,21)	7	663.jpg
663	bowl	(56,113,45,40)	17	663.jpg
663	pan	(189,80,68,107)	13	663.jpg
663	person	(20,0,143,192)	1	663.jpg
664	shell_egg	(59,208,20,21)	7	664.jpg
664	bowl	(56,113,45,40)	17	664.jpg
664	pan	(189,80,68,107)	13	664.jpg
664	person	(19,0,135,206)	1	664.jpg
665	shell_egg	(59,208,20,21)	7	665.jpg
665	bowl	(56,113,45,40)	17	665.jpg
665	pan	(189,80,68,107)	13	665.jpg
665	person	(12,0,138,214)	1	665.jpg
666	shell_egg	(59,208,20,21)	7	666.jpg
666	bowl	(56,113,45,40)	17	666.jpg
666	pan	(189,80,68,107)	13	666.jpg
666	person	(13,0,132,213)	1	666.jpg
667	shell_egg	(59,208,20,21)	7	667.jpg
667	bowl	(56,113,45,40)	17	667.jpg
667	pan	(189,80,68,107)	13	667.jpg
667	person	(8,0,136,225)	1	667.jpg
668	bowl	(56,113,45,40)	17	668.jpg
668	pan	(189,80,68,107)	13	668.jpg
668	person	(2,0,142,228)	1	668.jpg
669	bowl	(56,113,45,40)	17	669.jpg
669	pan	(189,80,68,107)	13	669.jpg
669	person	(0,0,140,227)	1	669.jpg
670	bowl	(56,113,45,40)	17	670.jpg
670	pan	(189,80,68,107)	13	670.jpg
670	person	(0,0,140,227)	1	670.jpg
671	bowl	(56,113,45,40)	17	671.jpg
671	pan	(189,80,68,107)	13	671.jpg
671	person	(0,0,140,227)	1	671.jpg
672	bowl	(56,113,45,40)	17	672.jpg
672	pan	(189,80,68,107)	13	672.jpg
672	person	(0,0,140,227)	1	672.jpg
673	bowl	(56,113,45,40)	17	673.jpg
673	pan	(189,80,68,107)	13	673.jpg
673	person	(0,0,140,227)	1	673.jpg
674	bowl	(56,113,45,40)	17	674.jpg
674	pan	(189,80,68,107)	13	674.jpg
674	person	(0,0,140,227)	1	674.jpg
675	bowl	(56,113,45,40)	17	675.jpg
675	pan	(189,80,68,107)	13	675.jpg
675	person	(0,0,140,227)	1	675.jpg
676	bowl	(56,113,45,40)	17	676.jpg
676	pan	(189,80,68,107)	13	676.jpg
676	person	(0,0,140,227)	1	676.jpg
677	bowl	(56,113,45,40)	17	677.jpg
677	pan	(189,80,68,107)	13	677.jpg
677	person	(0,0,140,227)	1	677.jpg
678	bowl	(56,113,45,40)	17	678.jpg
678	pan	(189,80,68,107)	13	678.jpg
678	person	(0,0,140,227)	1	678.jpg
679	bowl	(56,113,45,40)	17	679.jpg
679	pan	(189,80,68,107)	13	679.jpg
679	person	(0,0,140,227)	1	679.jpg
680	bowl	(56,113,45,40)	17	680.jpg
680	pan	(189,80,68,107)	13	680.jpg
680	person	(0,0,140,227)	1	680.jpg
681	bowl	(56,113,45,40)	17	681.jpg
681	pan	(189,80,68,107)	13	681.jpg
681	person	(0,0,140,227)	1	681.jpg
682	bowl	(56,113,45,40)	17	682.jpg
682	pan	(189,80,68,107)	13	682.jpg
682	person	(0,0,140,227)	1	682.jpg
683	bowl	(56,113,45,40)	17	683.jpg
683	pan	(189,80,68,107)	13	683.jpg
683	person	(0,0,140,227)	1	683.jpg
684	bowl	(56,113,45,40)	17	684.jpg
684	pan	(189,80,68,107)	13	684.jpg
684	person	(0,0,140,227)	1	684.jpg
685	bowl	(56,113,45,40)	17	685.jpg
685	pan	(189,80,68,107)	13	685.jpg
685	person	(0,0,140,227)	1	685.jpg
686	bowl	(56,113,45,40)	17	686.jpg
686	pan	(189,80,68,107)	13	686.jpg
686	person	(0,0,140,227)	1	686.jpg
687	bowl	(56,113,45,40)	17	687.jpg
687	pan	(189,80,68,107)	13	687.jpg
687	person	(0,0,140,227)	1	687.jpg
688	bowl	(56,113,45,40)	17	688.jpg
688	pan	(189,80,68,107)	13	688.jpg
688	person	(0,0,140,227)	1	688.jpg
689	bowl	(56,113,45,40)	17	689.jpg
689	pan	(189,80,68,107)	13	689.jpg
689	person	(0,0,140,227)	1	689.jpg
690	shell_egg	(55,205,13,16)	7	690.jpg
690	bowl	(56,113,45,40)	17	690.jpg
690	pan	(189,80,68,107)	13	690.jpg
690	person	(0,0,140,227)	1	690.jpg
691	shell_egg	(55,201,14,17)	7	691.jpg
691	bowl	(56,113,45,40)	17	691.jpg
691	pan	(189,80,68,107)	13	691.jpg
691	person	(0,0,136,223)	1	691.jpg
692	shell_egg	(57,196,15,17)	7	692.jpg
692	bowl	(56,113,45,40)	17	692.jpg
692	pan	(189,80,68,107)	13	692.jpg
692	person	(0,0,135,218)	1	692.jpg
693	shell_egg	(59,189,16,18)	7	693.jpg
693	bowl	(56,113,45,40)	17	693.jpg
693	pan	(189,80,68,107)	13	693.jpg
693	person	(0,0,139,210)	1	693.jpg
694	shell_egg	(61,178,19,21)	7	694.jpg
694	bowl	(56,113,45,40)	17	694.jpg
694	pan	(189,80,68,107)	13	694.jpg
694	person	(0,0,138,206)	1	694.jpg
695	shell_egg	(66,171,21,16)	7	695.jpg
695	bowl	(56,113,45,40)	17	695.jpg
695	pan	(189,80,68,107)	13	695.jpg
695	person	(0,0,140,193)	1	695.jpg
696	shell_egg	(68,158,23,20)	7	696.jpg
696	bowl	(56,113,45,40)	17	696.jpg
696	pan	(189,80,68,107)	13	696.jpg
696	person	(0,0,143,186)	1	696.jpg
697	shell_egg	(73,147,21,19)	7	697.jpg
697	bowl	(56,113,45,40)	17	697.jpg
697	pan	(189,80,68,107)	13	697.jpg
697	person	(0,0,147,178)	1	697.jpg
698	shell_egg	(78,137,24,20)	7	698.jpg
698	bowl	(56,113,45,40)	17	698.jpg
698	pan	(189,80,68,107)	13	698.jpg
698	person	(0,0,146,166)	1	698.jpg
699	shell_egg	(85,128,22,17)	7	699.jpg
699	bowl	(56,113,45,40)	17	699.jpg
699	pan	(189,80,68,107)	13	699.jpg
699	person	(0,0,149,152)	1	699.jpg
700	shell_egg	(90,119,21,18)	7	700.jpg
700	bowl	(56,113,45,40)	17	700.jpg
700	pan	(189,80,68,107)	13	700.jpg
700	person	(0,0,150,144)	1	700.jpg
701	shell_egg	(95,110,20,18)	7	701.jpg
701	bowl	(56,113,45,40)	17	701.jpg
701	pan	(189,80,68,107)	13	701.jpg
701	person	(0,0,153,135)	1	701.jpg
702	shell_egg	(101,102,18,17)	7	702.jpg
702	bowl	(56,113,45,40)	17	702.jpg
702	pan	(189,80,68,107)	13	702.jpg
702	person	(0,0,157,128)	1	702.jpg
703	shell_egg	(107,93,20,20)	7	703.jpg
703	bowl	(56,113,45,40)	17	703.jpg
703	pan	(189,80,68,107)	13	703.jpg
703	person	(5,0,155,114)	1	703.jpg
704	shell_egg	(113,88,19,19)	7	704.jpg
704	bowl	(56,113,45,40)	17	704.jpg
704	pan	(189,80,68,107)	13	704.jpg
704	person	(5,0,157,114)	1	704.jpg
705	shell_egg	(119,83,19,21)	7	705.jpg
705	bowl	(56,113,45,40)	17	705.jpg
705	pan	(189,80,68,107)	13	705.jpg
705	person	(9,0,157,114)	1	705.jpg
706	shell_egg	(128,81,18,18)	7	706.jpg
706	bowl	(56,113,45,40)	17	706.jpg
706	pan	(189,80,68,107)	13	706.jpg
706	person	(16,0,154,114)	1	706.jpg
707	shell_egg	(135,77,19,19)	7	707.jpg
707	bowl	(56,113,45,40)	17	707.jpg
707	pan	(189,80,68,107)	13	707.jpg
707	person	(19,0,156,114)	1	707.jpg
708	shell_egg	(144,75,19,17)	7	708.jpg
708	bowl	(56,113,45,40)	17	708.jpg
708	pan	(189,80,68,107)	13	708.jpg
708	person	(26,0,154,114)	1	708.jpg
709	shell_egg	(154,71,20,18)	7	709.jpg
709	bowl	(56,113,45,40)	17	709.jpg
709	pan	(189,80,68,107)	13	709.jpg
709	person	(30,0,155,114)	1	709.jpg
710	shell_egg	(164,67,19,19)	7	710.jpg
710	bowl	(56,113,45,40)	17	710.jpg
710	pan	(189,80,68,107)	13	710.jpg
710	person	(33,0,162,114)	1	710.jpg
711	shell_egg	(172,64,19,19)	7	711.jpg
711	bowl	(56,113,45,40)	17	711.jpg
711	pan	(189,80,68,107)	13	711.jpg
711	person	(39,0,164,114)	1	711.jpg
712	shell_egg	(182,63,20,19)	7	712.jpg
712	bowl	(56,113,45,40)	17	712.jpg
712	pan	(189,80,68,107)	13	712.jpg
712	person	(46,0,166,114)	1	712.jpg
713	shell_egg	(190,64,19,18)	7	713.jpg
713	bowl	(56,113,45,40)	17	713.jpg
713	pan	(189,80,68,107)	13	713.jpg
713	person	(51,0,169,114)	1	713.jpg
714	shell_egg	(199,65,19,17)	7	714.jpg
714	bowl	(56,113,45,40)	17	714.jpg
714	pan	(189,80,68,107)	13	714.jpg
714	person	(61,0,164,114)	1	714.jpg
715	shell_egg	(206,66,20,19)	7	715.jpg
715	bowl	(56,113,45,40)	17	715.jpg
715	pan	(189,80,68,107)	13	715.jpg
715	person	(61,0,175,114)	1	715.jpg
716	shell_egg	(212,69,19,18)	7	716.jpg
716	bowl	(56,113,45,40)	17	716.jpg
716	pan	(189,80,68,107)	13	716.jpg
716	person	(72,0,170,114)	1	716.jpg
717	shell_egg	(218,73,19,17)	7	717.jpg
717	bowl	(56,113,45,40)	17	717.jpg
717	pan	(189,80,68,107)	13	717.jpg
717	person	(72,0,178,114)	1	717.jpg
718	shell_egg	(221,75,20,19)	7	718.jpg
718	bowl	(56,113,45,40)	17	718.jpg
718	pan	(189,80,68,107)	13	718.jpg
718	person	(79,0,173,114)	1	718.jpg
719	shell_egg	(223,80,20,17)	7	719.jpg
719	bowl	(56,113,45,40)	17	719.jpg
719	pan	(189,80,68,107)	13	719.jpg
719	person	(78,0,176,114)	1	719.jpg
720	shell_egg	(224,84,21,18)	7	720.jpg
720	bowl	(56,113,45,40)	17	720.jpg
720	pan	(189,80,68,107)	13	720.jpg
720	person	(84,0,172,114)	1	720.jpg
721	shell_egg	(226,89,18,19)	7	721.jpg
721	bowl	(56,113,45,40)	17	721.jpg
721	pan	(189,80,68,107)	13	721.jpg
721	person	(82,0,174,114)	1	721.jpg
722	shell_egg	(225,95,20,19)	7	722.jpg
722	bowl	(56,113,45,40)	17	722.jpg
722	pan	(189,80,68,107)	13	722.jpg
722	person	(85,0,171,114)	1	722.jpg
723	shell_egg	(225,103,19,18)	7	723.jpg
723	bowl	(56,113,45,40)	17	723.jpg
723	pan	(189,80,68,107)	13	723.jpg
723	person	(86,0,170,126)	1	723.jpg
724	shell_egg	(222,109,20,19)	7	724.jpg
724	bowl	(56,113,45,40)	17	724.jpg
724	pan	(189,80,68,107)	13	724.jpg
724	person	(88,0,168,130)	1	724.jpg
725	shell_egg	(219,118,17,19)	7	725.jpg
725	bowl	(56,113,45,40)	17	725.jpg
725	pan	(189,80,68,107)	13	725.jpg
725	person	(92,0,164,139)	1	725.jpg
726	shell_egg	(217,122,18,17)	7	726.jpg
726	bowl	(56,113,45,40)	17	726.jpg
726	pan	(189,80,68,107)	13	726.jpg
726	person	(92,0,164,143)	1	726.jpg
727	shell_egg	(215,125,18,18)	7	727.jpg
727	bowl	(56,113,45,40)	17	727.jpg
727	pan	(189,80,68,107)	13	727.jpg
727	person	(91,0,165,146)	1	727.jpg
728	shell_egg	(214,128,19,18)	7	728.jpg
728	bowl	(56,113,45,40)	17	728.jpg
728	pan	(189,80,68,107)	13	728.jpg
728	person	(93,0,163,150)	1	728.jpg
729	shell_egg	(212,131,18,16)	7	729.jpg
729	bowl	(56,113,45,40)	17	729.jpg
729	pan	(189,80,68,107)	13	729.jpg
729	person	(94,0,162,149)	1	729.jpg
730	shell_egg	(213,133,18,17)	7	730.jpg
730	bowl	(56,113,45,40)	17	730.jpg
730	pan	(189,80,68,107)	13	730.jpg
730	person	(94,0,162,151)	1	730.jpg
731	shell_egg	(213,134,16,17)	7	731.jpg
731	bowl	(56,113,45,40)	17	731.jpg
731	pan	(189,80,68,107)	13	731.jpg
731	person	(95,0,161,153)	1	731.jpg
732	shell_egg	(211,135,17,17)	7	732.jpg
732	bowl	(56,113,45,40)	17	732.jpg
732	pan	(189,80,68,107)	13	732.jpg
732	person	(95,0,161,154)	1	732.jpg
733	shell_egg	(210,137,17,15)	7	733.jpg
733	bowl	(56,113,45,40)	17	733.jpg
733	pan	(189,80,68,107)	13	733.jpg
733	person	(98,0,158,154)	1	733.jpg
734	shell_egg	(210,137,16,17)	7	734.jpg
734	bowl	(56,113,45,40)	17	734.jpg
734	pan	(189,80,68,107)	13	734.jpg
734	person	(96,0,160,156)	1	734.jpg
735	shell_egg	(210,138,14,15)	7	735.jpg
735	bowl	(56,113,45,40)	17	735.jpg
735	pan	(189,80,68,107)	13	735.jpg
735	person	(98,0,158,158)	1	735.jpg
736	shell_egg	(210,137,14,18)	7	736.jpg
736	bowl	(56,113,45,40)	17	736.jpg
736	pan	(189,80,68,107)	13	736.jpg
736	person	(100,0,157,158)	1	736.jpg
737	shell_egg	(209,139,14,17)	7	737.jpg
737	bowl	(56,113,45,40)	17	737.jpg
737	pan	(189,80,68,107)	13	737.jpg
737	person	(100,0,157,158)	1	737.jpg
738	shell_egg	(209,140,16,18)	7	738.jpg
738	bowl	(56,113,45,40)	17	738.jpg
738	pan	(189,80,68,107)	13	738.jpg
738	person	(100,0,157,158)	1	738.jpg
739	shell_egg	(209,140,16,18)	7	739.jpg
739	bowl	(56,113,45,40)	17	739.jpg
739	pan	(189,80,68,107)	13	739.jpg
739	person	(100,0,157,158)	1	739.jpg
740	shell_egg	(209,140,16,18)	7	740.jpg
740	bowl	(56,113,45,40)	17	740.jpg
740	pan	(189,80,68,107)	13	740.jpg
740	person	(100,0,157,158)	1	740.jpg
741	shell_egg	(209,140,16,18)	7	741.jpg
741	bowl	(56,113,45,40)	17	741.jpg
741	pan	(189,80,68,107)	13	741.jpg
741	person	(100,0,157,158)	1	741.jpg
742	shell_egg	(209,140,16,18)	7	742.jpg
742	bowl	(56,113,45,40)	17	742.jpg
742	pan	(189,80,68,107)	13	742.jpg
742	person	(100,0,157,158)	1	742.jpg
743	shell_egg	(209,140,16,18)	7	743.jpg
743	bowl	(56,113,45,40)	17	743.jpg
743	pan	(189,80,68,107)	13	743.jpg
743	person	(100,0,157,158)	1	743.jpg
744	shell_egg	(213,146,19,16)	7	744.jpg
744	bowl	(56,113,45,40)	17	744.jpg
744	pan	(189,80,68,107)	13	744.jpg
744	person	(100,0,157,158)	1	744.jpg
745	shell_egg	(213,146,19,16)	7	745.jpg
745	bowl	(56,113,45,40)	17	745.jpg
745	pan	(189,80,68,107)	13	745.jpg
745	person	(100,0,157,158)	1	745.jpg
746	shell_egg	(213,146,19,16)	7	746.jpg
746	bowl	(56,113,45,40)	17	746.jpg
746	pan	(189,80,68,107)	13	746.jpg
746	person	(100,0,157,158)	1	746.jpg
747	shell_egg	(213,146,19,16)	7	747.jpg
747	bowl	(56,113,45,40)	17	747.jpg
747	pan	(189,80,68,107)	13	747.jpg
747	person	(100,0,157,158)	1	747.jpg
748	shell_egg	(213,146,19,16)	7	748.jpg
748	bowl	(56,113,45,40)	17	748.jpg
748	pan	(189,80,68,107)	13	748.jpg
748	person	(100,0,157,158)	1	748.jpg
749	shell_egg	(213,146,19,16)	7	749.jpg
749	bowl	(56,113,45,40)	17	749.jpg
749	pan	(189,80,68,107)	13	749.jpg
749	person	(100,0,157,158)	1	749.jpg
750	shell_egg	(213,146,19,16)	7	750.jpg
750	bowl	(56,113,45,40)	17	750.jpg
750	pan	(189,80,68,107)	13	750.jpg
750	person	(100,0,157,158)	1	750.jpg
751	shell_egg	(213,146,19,16)	7	751.jpg
751	bowl	(56,113,45,40)	17	751.jpg
751	pan	(189,80,68,107)	13	751.jpg
751	person	(100,0,157,158)	1	751.jpg
752	shell_egg	(213,146,19,16)	7	752.jpg
752	bowl	(56,113,45,40)	17	752.jpg
752	pan	(189,80,68,107)	13	752.jpg
752	person	(100,0,157,158)	1	752.jpg
753	shell_egg	(213,146,19,16)	7	753.jpg
753	bowl	(56,113,45,40)	17	753.jpg
753	pan	(189,80,68,107)	13	753.jpg
753	person	(100,0,157,158)	1	753.jpg
754	shell_egg	(213,146,19,16)	7	754.jpg
754	bowl	(56,113,45,40)	17	754.jpg
754	pan	(189,80,68,107)	13	754.jpg
754	person	(100,0,157,158)	1	754.jpg
755	shell_egg	(213,146,19,16)	7	755.jpg
755	bowl	(56,113,45,40)	17	755.jpg
755	pan	(189,80,68,107)	13	755.jpg
755	person	(100,0,157,158)	1	755.jpg
756	shell_egg	(213,146,19,16)	7	756.jpg
756	bowl	(56,113,45,40)	17	756.jpg
756	pan	(189,80,68,107)	13	756.jpg
756	person	(100,0,157,158)	1	756.jpg
757	shell_egg	(213,146,19,16)	7	757.jpg
757	bowl	(56,113,45,40)	17	757.jpg
757	pan	(189,80,68,107)	13	757.jpg
757	person	(100,0,157,158)	1	757.jpg
758	shell_egg	(214,144,19,19)	7	758.jpg
758	bowl	(56,113,45,40)	17	758.jpg
758	pan	(189,80,68,107)	13	758.jpg
758	person	(100,0,157,158)	1	758.jpg
759	shell_egg	(214,144,19,19)	7	759.jpg
759	bowl	(56,113,45,40)	17	759.jpg
759	pan	(189,80,68,107)	13	759.jpg
759	person	(89,0,167,147)	1	759.jpg
760	shell_egg	(214,144,19,19)	7	760.jpg
760	bowl	(56,113,45,40)	17	760.jpg
760	pan	(189,80,68,107)	13	760.jpg
760	person	(90,0,166,143)	1	760.jpg
761	shell_egg	(214,144,19,19)	7	761.jpg
761	bowl	(56,113,45,40)	17	761.jpg
761	pan	(189,80,68,107)	13	761.jpg
761	person	(87,0,169,141)	1	761.jpg
762	shell_egg	(214,144,19,19)	7	762.jpg
762	bowl	(56,113,45,40)	17	762.jpg
762	pan	(189,80,68,107)	13	762.jpg
762	person	(89,0,167,140)	1	762.jpg
763	shell_egg	(214,144,19,19)	7	763.jpg
763	bowl	(56,113,45,40)	17	763.jpg
763	pan	(189,80,68,107)	13	763.jpg
763	person	(88,0,168,134)	1	763.jpg
764	shell_egg	(214,144,19,19)	7	764.jpg
764	bowl	(56,113,45,40)	17	764.jpg
764	pan	(189,80,68,107)	13	764.jpg
764	person	(86,0,170,135)	1	764.jpg
765	shell_egg	(214,144,19,19)	7	765.jpg
765	bowl	(56,113,45,40)	17	765.jpg
765	pan	(189,80,68,107)	13	765.jpg
765	person	(87,0,169,132)	1	765.jpg
766	shell_egg	(214,144,19,19)	7	766.jpg
766	bowl	(56,113,45,40)	17	766.jpg
766	pan	(189,80,68,107)	13	766.jpg
766	person	(85,0,171,129)	1	766.jpg
767	shell_egg	(214,144,19,19)	7	767.jpg
767	bowl	(56,113,45,40)	17	767.jpg
767	pan	(189,80,68,107)	13	767.jpg
767	person	(85,0,171,126)	1	767.jpg
768	shell_egg	(214,144,19,19)	7	768.jpg
768	bowl	(56,113,45,40)	17	768.jpg
768	pan	(189,80,68,107)	13	768.jpg
768	person	(83,0,174,121)	1	768.jpg
769	shell_egg	(214,144,19,19)	7	769.jpg
769	bowl	(56,113,45,40)	17	769.jpg
769	pan	(189,80,68,107)	13	769.jpg
769	person	(81,0,176,114)	1	769.jpg
770	shell_egg	(214,144,19,19)	7	770.jpg
770	bowl	(56,113,45,40)	17	770.jpg
770	pan	(189,80,68,107)	13	770.jpg
770	person	(81,0,176,114)	1	770.jpg
771	shell_egg	(214,144,19,19)	7	771.jpg
771	bowl	(56,113,45,40)	17	771.jpg
771	pan	(189,80,68,107)	13	771.jpg
771	person	(78,0,179,114)	1	771.jpg
772	shell_egg	(214,144,19,19)	7	772.jpg
772	bowl	(56,113,45,40)	17	772.jpg
772	pan	(189,80,68,107)	13	772.jpg
772	person	(80,0,177,114)	1	772.jpg
773	shell_egg	(214,144,19,19)	7	773.jpg
773	bowl	(56,113,45,40)	17	773.jpg
773	pan	(189,80,68,107)	13	773.jpg
773	person	(80,0,177,114)	1	773.jpg
774	shell_egg	(214,144,19,19)	7	774.jpg
774	bowl	(56,113,45,40)	17	774.jpg
774	pan	(189,80,68,107)	13	774.jpg
774	person	(80,0,177,114)	1	774.jpg
775	shell_egg	(214,144,19,19)	7	775.jpg
775	bowl	(56,113,45,40)	17	775.jpg
775	pan	(189,80,68,107)	13	775.jpg
775	person	(80,0,177,114)	1	775.jpg
776	shell_egg	(214,144,19,19)	7	776.jpg
776	bowl	(56,113,45,40)	17	776.jpg
776	pan	(189,80,68,107)	13	776.jpg
776	person	(80,0,177,114)	1	776.jpg
777	pan	(189,80,68,107)	13	777.jpg
777	shell_egg	(214,144,19,19)	7	777.jpg
777	bowl	(56,113,45,40)	17	777.jpg
777	person	(80,0,177,114)	1	777.jpg
778	pan	(189,80,68,107)	13	778.jpg
778	shell_egg	(214,144,19,19)	7	778.jpg
778	bowl	(56,113,45,40)	17	778.jpg
778	person	(80,0,177,114)	1	778.jpg
779	pan	(189,80,68,107)	13	779.jpg
779	shell_egg	(214,144,19,19)	7	779.jpg
779	bowl	(56,113,45,40)	17	779.jpg
779	person	(80,0,177,114)	1	779.jpg
780	pan	(189,80,68,107)	13	780.jpg
780	shell_egg	(212,143,21,22)	7	780.jpg
780	bowl	(56,113,45,40)	17	780.jpg
780	person	(80,0,177,114)	1	780.jpg
781	pan	(189,80,68,107)	13	781.jpg
781	shell_egg	(212,143,21,22)	7	781.jpg
781	bowl	(56,113,45,40)	17	781.jpg
781	person	(73,0,173,114)	1	781.jpg
782	pan	(189,80,68,107)	13	782.jpg
782	shell_egg	(212,143,21,22)	7	782.jpg
782	bowl	(56,113,45,40)	17	782.jpg
782	person	(72,0,170,114)	1	782.jpg
783	pan	(189,80,68,107)	13	783.jpg
783	shell_egg	(212,143,21,22)	7	783.jpg
783	bowl	(56,113,45,40)	17	783.jpg
783	person	(74,0,164,114)	1	783.jpg
784	pan	(189,80,68,107)	13	784.jpg
784	shell_egg	(212,143,21,22)	7	784.jpg
784	bowl	(56,113,45,40)	17	784.jpg
784	person	(74,0,160,114)	1	784.jpg
785	pan	(189,80,68,107)	13	785.jpg
785	shell_egg	(212,143,21,22)	7	785.jpg
